timestamp,heart rate,temperature,vertical speed,enhanced altitude
2024-08-12T15:05:34.000Z,91,31,0.000,221.6
2024-08-12T15:05:35.000Z,,31,0.000,221.6
2024-08-12T15:05:36.000Z,90,31,0.000,221.6
2024-08-12T15:05:37.000Z,,31,0.000,221.6
2024-08-12T15:05:38.000Z,92,31,0.000,221.6
2024-08-12T15:05:39.000Z,,31,0.000,221.6
2024-08-12T15:05:40.000Z,92,31,0.000,221.6
2024-08-12T15:05:41.000Z,,31,0.000,221.6
2024-08-12T15:05:42.000Z,92,31,0.000,221.6
2024-08-12T15:05:43.000Z,,31,0.000,221.6
2024-08-12T15:05:44.000Z,92,31,0.000,221.6
2024-08-12T15:05:45.000Z,,31,0.000,221.6
2024-08-12T15:05:46.000Z,91,31,0.000,221.6
2024-08-12T15:05:47.000Z,,31,0.000,221.6
2024-08-12T15:05:48.000Z,90,31,0.000,221.6
2024-08-12T15:05:49.000Z,,31,0.000,221.6
2024-08-12T15:05:50.000Z,92,31,0.000,221.6
2024-08-12T15:05:51.000Z,,31,0.000,221.6
2024-08-12T15:05:52.000Z,92,31,0.000,221.6
2024-08-12T15:05:53.000Z,,31,0.000,221.6
2024-08-12T15:05:54.000Z,89,31,0.000,221.6
2024-08-12T15:05:55.000Z,,31,0.000,221.6
2024-08-12T15:05:56.000Z,89,31,0.000,221.6
2024-08-12T15:05:57.000Z,,31,0.000,221.6
2024-08-12T15:05:58.000Z,89,31,0.000,221.6
2024-08-12T15:05:59.000Z,,31,0.000,221.6
2024-08-12T15:06:00.000Z,88,31,0.000,221.6
2024-08-12T15:06:01.000Z,,31,0.000,221.6
2024-08-12T15:06:02.000Z,90,31,0.000,221.6
2024-08-12T15:06:03.000Z,,31,0.000,221.6
2024-08-12T15:06:04.000Z,90,31,0.000,221.6
2024-08-12T15:06:05.000Z,,31,0.000,221.6
2024-08-12T15:06:06.000Z,92,31,0.000,221.6
2024-08-12T15:06:07.000Z,,31,0.000,221.6
2024-08-12T15:06:08.000Z,92,31,0.000,221.6
2024-08-12T15:06:09.000Z,,31,0.000,221.6
2024-08-12T15:06:10.000Z,91,31,0.000,221.6
2024-08-12T15:06:11.000Z,,31,0.000,221.6
2024-08-12T15:06:12.000Z,92,31,0.000,221.6
2024-08-12T15:06:13.000Z,,31,0.000,221.6
2024-08-12T15:06:14.000Z,92,31,0.000,221.6
2024-08-12T15:06:15.000Z,,31,0.000,221.6
2024-08-12T15:06:16.000Z,90,31,0.000,221.6
2024-08-12T15:06:17.000Z,,31,0.000,221.6
2024-08-12T15:06:18.000Z,91,31,0.000,221.6
2024-08-12T15:06:19.000Z,,31,0.000,221.6
2024-08-12T15:06:20.000Z,89,31,0.000,221.6
2024-08-12T15:06:21.000Z,,31,0.000,221.6
2024-08-12T15:06:22.000Z,88,31,0.000,221.6
2024-08-12T15:06:23.000Z,,31,0.000,221.6
2024-08-12T15:06:24.000Z,86,31,0.000,221.6
2024-08-12T15:06:25.000Z,,31,0.000,221.6
2024-08-12T15:06:26.000Z,85,31,0.000,221.6
2024-08-12T15:06:27.000Z,,31,0.000,221.6
2024-08-12T15:06:28.000Z,84,31,0.000,221.6
2024-08-12T15:06:29.000Z,,31,0.000,221.6
2024-08-12T15:06:30.000Z,81,31,0.000,221.6
2024-08-12T15:06:31.000Z,,31,0.000,221.6
2024-08-12T15:06:32.000Z,80,31,0.000,221.6
2024-08-12T15:06:33.000Z,,31,0.000,221.6
2024-08-12T15:06:34.000Z,81,31,0.000,221.6
2024-08-12T15:06:35.000Z,,31,0.000,221.6
2024-08-12T15:06:36.000Z,79,31,0.000,221.6
2024-08-12T15:06:37.000Z,,31,0.000,221.6
2024-08-12T15:06:38.000Z,77,31,0.000,221.6
2024-08-12T15:06:39.000Z,,31,0.000,221.6
2024-08-12T15:06:40.000Z,76,31,0.000,221.6
2024-08-12T15:06:41.000Z,,31,0.000,221.6
2024-08-12T15:06:42.000Z,76,31,0.000,221.6
2024-08-12T15:06:43.000Z,,31,0.000,221.6
2024-08-12T15:06:44.000Z,75,31,0.000,221.6
2024-08-12T15:06:45.000Z,,31,0.000,221.6
2024-08-12T15:06:46.000Z,77,31,0.000,221.6
2024-08-12T15:06:47.000Z,,31,0.000,221.6
2024-08-12T15:06:48.000Z,76,31,0.000,221.6
2024-08-12T15:06:49.000Z,,31,0.000,221.6
2024-08-12T15:06:50.000Z,77,31,0.000,221.6
2024-08-12T15:06:51.000Z,,31,0.000,221.6
2024-08-12T15:06:52.000Z,79,31,0.000,221.6
2024-08-12T15:06:53.000Z,,31,0.000,221.6
2024-08-12T15:06:54.000Z,79,31,0.000,221.6
2024-08-12T15:06:55.000Z,,31,0.000,221.6
2024-08-12T15:06:56.000Z,80,31,0.000,221.6
2024-08-12T15:06:57.000Z,,31,0.000,221.6
2024-08-12T15:06:58.000Z,80,31,0.000,221.6
2024-08-12T15:06:59.000Z,,31,0.000,221.6
2024-08-12T15:07:00.000Z,80,31,0.000,221.6
2024-08-12T15:07:01.000Z,,31,0.000,221.6
2024-08-12T15:07:02.000Z,79,31,0.000,221.6
2024-08-12T15:07:03.000Z,,31,0.000,221.6
2024-08-12T15:07:04.000Z,79,31,0.000,221.6
2024-08-12T15:07:05.000Z,,31,0.000,221.6
2024-08-12T15:07:06.000Z,81,31,0.000,221.6
2024-08-12T15:07:07.000Z,,31,0.000,221.6
2024-08-12T15:07:08.000Z,82,31,0.000,221.6
2024-08-12T15:07:09.000Z,,31,0.000,221.6
2024-08-12T15:07:10.000Z,80,31,0.000,221.6
2024-08-12T15:07:11.000Z,,31,0.000,221.6
2024-08-12T15:07:12.000Z,82,31,0.000,221.6
2024-08-12T15:07:13.000Z,,31,0.000,221.6
2024-08-12T15:07:14.000Z,82,31,0.000,221.6
2024-08-12T15:07:15.000Z,,31,0.000,221.6
2024-08-12T15:07:16.000Z,83,31,0.000,221.6
2024-08-12T15:07:17.000Z,,31,0.000,221.6
2024-08-12T15:07:18.000Z,86,31,0.000,221.6
2024-08-12T15:07:19.000Z,,31,0.000,221.6
2024-08-12T15:07:20.000Z,85,31,0.000,221.6
2024-08-12T15:07:21.000Z,,31,0.000,221.6
2024-08-12T15:07:22.000Z,85,31,0.000,221.6
2024-08-12T15:07:23.000Z,,31,0.000,221.6
2024-08-12T15:07:24.000Z,86,31,0.000,221.6
2024-08-12T15:07:25.000Z,,31,0.000,221.6
2024-08-12T15:07:26.000Z,86,31,0.000,221.6
2024-08-12T15:07:27.000Z,,31,0.000,221.6
2024-08-12T15:07:28.000Z,91,31,0.000,221.6
2024-08-12T15:07:29.000Z,,31,0.000,221.6
2024-08-12T15:07:30.000Z,90,31,0.000,221.6
2024-08-12T15:07:31.000Z,,31,0.000,221.6
2024-08-12T15:07:32.000Z,90,31,0.000,221.6
2024-08-12T15:07:33.000Z,,31,0.000,221.6
2024-08-12T15:07:34.000Z,88,31,0.000,221.6
2024-08-12T15:07:35.000Z,,31,0.000,221.6
2024-08-12T15:07:36.000Z,88,31,0.000,221.6
2024-08-12T15:07:37.000Z,,31,0.000,221.6
2024-08-12T15:07:38.000Z,89,31,0.000,221.6
2024-08-12T15:07:39.000Z,,31,0.000,221.6
2024-08-12T15:07:40.000Z,88,31,0.000,221.6
2024-08-12T15:07:41.000Z,,31,0.000,221.6
2024-08-12T15:07:42.000Z,88,31,0.000,221.6
2024-08-12T15:07:43.000Z,,31,0.000,221.6
2024-08-12T15:07:44.000Z,87,31,0.000,221.6
2024-08-12T15:07:45.000Z,,31,0.000,221.6
2024-08-12T15:07:46.000Z,85,31,0.000,221.6
2024-08-12T15:07:47.000Z,,31,0.000,221.6
2024-08-12T15:07:48.000Z,87,31,0.000,221.6
2024-08-12T15:07:49.000Z,,31,0.000,221.6
2024-08-12T15:07:50.000Z,86,31,0.000,221.6
2024-08-12T15:07:51.000Z,,31,0.000,221.6
2024-08-12T15:07:52.000Z,87,31,0.000,221.6
2024-08-12T15:07:53.000Z,,31,0.000,221.6
2024-08-12T15:07:54.000Z,88,31,0.000,221.6
2024-08-12T15:07:55.000Z,,31,0.000,221.6
2024-08-12T15:07:56.000Z,86,31,0.000,221.6
2024-08-12T15:07:57.000Z,,31,0.000,221.6
2024-08-12T15:07:58.000Z,84,31,0.000,221.6
2024-08-12T15:07:59.000Z,,31,0.000,221.6
2024-08-12T15:08:00.000Z,82,31,0.000,221.6
2024-08-12T15:08:01.000Z,,31,0.000,221.6
2024-08-12T15:08:02.000Z,81,31,0.000,221.6
2024-08-12T15:08:03.000Z,,31,0.000,221.6
2024-08-12T15:08:04.000Z,81,31,0.000,221.6
2024-08-12T15:08:05.000Z,,31,0.000,221.6
2024-08-12T15:08:06.000Z,80,31,0.000,221.6
2024-08-12T15:08:07.000Z,,31,0.000,221.6
2024-08-12T15:08:08.000Z,79,31,0.000,221.6
2024-08-12T15:08:09.000Z,,31,0.000,221.6
2024-08-12T15:08:10.000Z,78,31,0.000,221.6
2024-08-12T15:08:11.000Z,,31,0.000,221.6
2024-08-12T15:08:12.000Z,80,31,0.000,221.6
2024-08-12T15:08:13.000Z,,31,0.000,221.6
2024-08-12T15:08:14.000Z,76,31,0.000,221.6
2024-08-12T15:08:15.000Z,,31,0.000,221.6
2024-08-12T15:08:16.000Z,77,31,0.000,221.6
2024-08-12T15:08:17.000Z,,31,0.000,221.6
2024-08-12T15:08:18.000Z,77,31,0.000,221.6
2024-08-12T15:08:19.000Z,,31,0.000,221.6
2024-08-12T15:08:20.000Z,78,31,0.000,221.6
2024-08-12T15:08:21.000Z,,31,0.000,221.6
2024-08-12T15:08:22.000Z,80,31,0.000,221.6
2024-08-12T15:08:23.000Z,,31,0.000,221.6
2024-08-12T15:08:24.000Z,79,31,0.000,221.6
2024-08-12T15:08:25.000Z,,31,0.000,221.6
2024-08-12T15:08:26.000Z,78,31,0.000,221.6
2024-08-12T15:08:27.000Z,,31,0.000,221.6
2024-08-12T15:08:28.000Z,77,31,0.000,221.6
2024-08-12T15:08:29.000Z,,31,0.000,221.6
2024-08-12T15:08:30.000Z,77,31,0.000,221.6
2024-08-12T15:08:31.000Z,,31,0.000,221.6
2024-08-12T15:08:32.000Z,77,31,0.000,221.6
2024-08-12T15:08:33.000Z,,31,0.000,221.6
2024-08-12T15:08:34.000Z,76,31,0.000,221.6
2024-08-12T15:08:35.000Z,,31,0.000,221.6
2024-08-12T15:08:36.000Z,75,31,0.000,221.6
2024-08-12T15:08:37.000Z,,31,0.000,221.6
2024-08-12T15:08:38.000Z,74,31,0.000,221.6
2024-08-12T15:08:39.000Z,,31,0.000,221.6
2024-08-12T15:08:40.000Z,74,31,0.000,221.6
2024-08-12T15:08:41.000Z,,31,0.000,221.6
2024-08-12T15:08:42.000Z,75,31,0.000,221.6
2024-08-12T15:08:43.000Z,,31,0.000,221.6
2024-08-12T15:08:44.000Z,76,30,0.000,221.6
2024-08-12T15:08:45.000Z,,30,0.000,221.6
2024-08-12T15:08:46.000Z,77,30,0.000,221.6
2024-08-12T15:08:47.000Z,,30,0.000,221.6
2024-08-12T15:08:48.000Z,77,30,0.000,221.6
2024-08-12T15:08:49.000Z,,30,0.000,221.6
2024-08-12T15:08:50.000Z,78,30,0.000,221.6
2024-08-12T15:08:51.000Z,,30,0.000,221.6
2024-08-12T15:08:52.000Z,79,30,0.000,221.6
2024-08-12T15:08:53.000Z,,30,0.000,221.6
2024-08-12T15:08:54.000Z,78,30,0.000,221.6
2024-08-12T15:08:55.000Z,,30,0.000,221.6
2024-08-12T15:08:56.000Z,77,30,0.000,221.6
2024-08-12T15:08:57.000Z,,30,0.000,221.6
2024-08-12T15:08:58.000Z,78,30,0.000,221.6
2024-08-12T15:08:59.000Z,,30,0.000,221.6
2024-08-12T15:09:00.000Z,78,30,0.000,221.6
2024-08-12T15:09:01.000Z,,30,0.000,221.6
2024-08-12T15:09:02.000Z,79,30,0.000,221.6
2024-08-12T15:09:03.000Z,,30,0.000,221.6
2024-08-12T15:09:04.000Z,79,30,0.000,221.6
2024-08-12T15:09:05.000Z,,30,0.000,221.6
2024-08-12T15:09:06.000Z,80,30,0.000,221.6
2024-08-12T15:09:07.000Z,,30,0.000,221.6
2024-08-12T15:09:08.000Z,80,30,0.000,221.6
2024-08-12T15:09:09.000Z,,30,0.000,221.6
2024-08-12T15:09:10.000Z,80,30,0.000,221.6
2024-08-12T15:09:11.000Z,,30,0.000,221.6
2024-08-12T15:09:12.000Z,80,30,0.000,221.6
2024-08-12T15:09:13.000Z,,30,0.000,221.6
2024-08-12T15:09:14.000Z,80,30,0.000,221.6
2024-08-12T15:09:15.000Z,,30,0.000,221.6
2024-08-12T15:09:16.000Z,80,30,0.000,221.6
2024-08-12T15:09:17.000Z,,30,0.000,221.6
2024-08-12T15:09:18.000Z,80,30,0.000,221.6
2024-08-12T15:09:19.000Z,,30,0.000,221.6
2024-08-12T15:09:20.000Z,81,30,0.000,221.6
2024-08-12T15:09:21.000Z,,30,0.000,221.6
2024-08-12T15:09:22.000Z,82,30,0.000,221.6
2024-08-12T15:09:23.000Z,,30,0.000,221.6
2024-08-12T15:09:24.000Z,82,30,0.000,221.6
2024-08-12T15:09:25.000Z,,30,0.000,221.6
2024-08-12T15:09:26.000Z,82,30,0.000,221.6
2024-08-12T15:09:27.000Z,,30,0.000,221.6
2024-08-12T15:09:28.000Z,83,30,0.000,221.6
2024-08-12T15:09:29.000Z,,30,0.000,221.6
2024-08-12T15:09:30.000Z,83,30,0.000,221.6
2024-08-12T15:09:31.000Z,,30,0.000,221.6
2024-08-12T15:09:32.000Z,83,30,0.000,221.6
2024-08-12T15:09:33.000Z,,30,0.000,221.6
2024-08-12T15:09:34.000Z,84,30,0.000,221.6
2024-08-12T15:09:35.000Z,,30,0.000,221.6
2024-08-12T15:09:36.000Z,84,30,0.000,221.6
2024-08-12T15:09:37.000Z,,30,0.000,221.6
2024-08-12T15:09:38.000Z,85,30,0.000,221.6
2024-08-12T15:09:39.000Z,,30,0.000,221.6
2024-08-12T15:09:40.000Z,85,30,0.000,221.6
2024-08-12T15:09:41.000Z,,30,0.000,221.6
2024-08-12T15:09:42.000Z,85,30,0.000,221.6
2024-08-12T15:09:43.000Z,,30,0.000,221.6
2024-08-12T15:09:44.000Z,85,30,0.000,221.6
2024-08-12T15:09:45.000Z,,30,0.000,221.6
2024-08-12T15:09:46.000Z,84,30,0.000,221.6
2024-08-12T15:09:47.000Z,,30,0.000,221.6
2024-08-12T15:09:48.000Z,83,30,0.000,221.6
2024-08-12T15:09:49.000Z,,30,0.000,221.6
2024-08-12T15:09:50.000Z,83,30,0.000,221.6
2024-08-12T15:09:51.000Z,,30,0.000,221.6
2024-08-12T15:09:52.000Z,84,30,0.000,221.6
2024-08-12T15:09:53.000Z,,30,0.000,221.6
2024-08-12T15:09:54.000Z,85,30,0.000,221.6
2024-08-12T15:09:55.000Z,,30,0.000,221.6
2024-08-12T15:09:56.000Z,87,30,0.000,221.6
2024-08-12T15:09:57.000Z,,30,0.000,221.6
2024-08-12T15:09:58.000Z,90,30,0.000,221.6
2024-08-12T15:09:59.000Z,,30,0.000,221.6
2024-08-12T15:10:00.000Z,94,30,0.000,221.6
2024-08-12T15:10:01.000Z,,30,0.000,221.6
2024-08-12T15:10:02.000Z,96,30,0.000,221.6
2024-08-12T15:10:03.000Z,,30,0.000,221.6
2024-08-12T15:10:04.000Z,98,30,0.000,221.6
2024-08-12T15:10:05.000Z,,30,0.000,221.6
2024-08-12T15:10:06.000Z,99,30,0.000,221.6
2024-08-12T15:10:07.000Z,,30,0.000,221.6
2024-08-12T15:10:08.000Z,102,30,0.000,221.6
2024-08-12T15:10:09.000Z,,30,0.000,221.6
2024-08-12T15:10:10.000Z,104,30,0.000,221.6
2024-08-12T15:10:11.000Z,,30,0.000,221.6
2024-08-12T15:10:12.000Z,102,30,0.000,221.6
2024-08-12T15:10:13.000Z,,30,0.000,221.6
2024-08-12T15:10:14.000Z,101,30,0.000,221.6
2024-08-12T15:10:15.000Z,,30,0.000,221.6
2024-08-12T15:10:16.000Z,100,30,0.000,221.6
2024-08-12T15:10:17.000Z,,30,0.000,221.6
2024-08-12T15:10:18.000Z,100,30,0.000,221.6
2024-08-12T15:10:19.000Z,,30,0.000,221.6
2024-08-12T15:10:20.000Z,100,30,0.000,221.6
2024-08-12T15:10:21.000Z,,30,0.000,221.6
2024-08-12T15:10:22.000Z,99,30,0.000,221.6
2024-08-12T15:10:23.000Z,,30,0.000,221.6
2024-08-12T15:10:24.000Z,97,30,0.000,221.6
2024-08-12T15:10:25.000Z,,30,0.000,221.6
2024-08-12T15:10:26.000Z,95,30,0.000,221.6
2024-08-12T15:10:27.000Z,,30,0.000,221.6
2024-08-12T15:10:28.000Z,93,30,0.000,221.6
2024-08-12T15:10:29.000Z,,30,0.000,221.6
2024-08-12T15:10:30.000Z,92,30,0.000,221.6
2024-08-12T15:10:31.000Z,,30,0.000,221.6
2024-08-12T15:10:32.000Z,92,30,0.000,221.6
2024-08-12T15:10:33.000Z,,30,0.000,221.6
2024-08-12T15:10:34.000Z,90,30,0.000,221.6
2024-08-12T15:10:35.000Z,,30,0.000,221.6
2024-08-12T15:10:36.000Z,89,30,0.000,221.6
2024-08-12T15:10:37.000Z,,30,0.000,221.6
2024-08-12T15:10:38.000Z,91,30,0.000,221.6
2024-08-12T15:10:39.000Z,,30,0.000,221.6
2024-08-12T15:10:40.000Z,91,30,0.000,221.6
2024-08-12T15:10:41.000Z,,30,0.000,221.6
2024-08-12T15:10:42.000Z,90,30,0.000,221.6
2024-08-12T15:10:43.000Z,,30,0.000,221.6
2024-08-12T15:10:44.000Z,85,30,0.000,221.6
2024-08-12T15:10:45.000Z,,30,0.000,221.6
2024-08-12T15:10:46.000Z,86,30,0.000,221.6
2024-08-12T15:10:47.000Z,,30,0.000,221.6
2024-08-12T15:10:48.000Z,85,30,0.000,221.6
2024-08-12T15:10:49.000Z,83,30,0.000,221.6
2024-08-12T15:10:50.000Z,83,30,0.000,221.6
2024-08-12T15:10:51.000Z,80,30,0.000,221.6
2024-08-12T15:10:52.000Z,79,30,0.000,221.6
2024-08-12T15:10:53.000Z,79,30,0.000,221.6
2024-08-12T15:10:54.000Z,80,30,0.000,221.6
2024-08-12T15:10:55.000Z,79,30,0.000,221.6
2024-08-12T15:10:56.000Z,78,30,0.000,221.6
2024-08-12T15:10:57.000Z,78,30,0.000,221.6
2024-08-12T15:10:58.000Z,78,30,0.000,221.6
2024-08-12T15:10:59.000Z,78,30,0.000,221.6
2024-08-12T15:11:00.000Z,78,30,0.000,221.6
2024-08-12T15:11:01.000Z,78,30,0.000,221.6
2024-08-12T15:11:02.000Z,77,30,0.000,221.6
2024-08-12T15:11:03.000Z,76,30,0.000,221.6
2024-08-12T15:11:04.000Z,75,30,0.000,221.6
2024-08-12T15:11:05.000Z,75,30,0.000,221.6
2024-08-12T15:11:06.000Z,74,30,0.000,221.6
2024-08-12T15:11:07.000Z,72,30,0.000,221.6
2024-08-12T15:11:08.000Z,72,30,0.000,221.6
2024-08-12T15:11:09.000Z,72,30,0.000,221.6
2024-08-12T15:11:10.000Z,72,30,0.000,221.6
2024-08-12T15:11:11.000Z,72,30,0.000,221.6
2024-08-12T15:11:12.000Z,72,30,0.000,221.6
2024-08-12T15:11:13.000Z,72,30,0.000,221.6
2024-08-12T15:11:14.000Z,73,30,0.000,221.6
2024-08-12T15:11:15.000Z,73,30,0.000,221.6
2024-08-12T15:11:16.000Z,73,30,0.000,221.6
2024-08-12T15:11:17.000Z,72,30,0.000,221.6
2024-08-12T15:11:18.000Z,71,30,0.000,221.6
2024-08-12T15:11:19.000Z,71,30,0.000,221.6
2024-08-12T15:11:20.000Z,72,30,0.000,221.6
2024-08-12T15:11:21.000Z,71,30,0.000,221.6
2024-08-12T15:11:22.000Z,72,30,0.000,221.6
2024-08-12T15:11:23.000Z,73,30,0.000,221.6
2024-08-12T15:11:24.000Z,72,30,0.000,221.6
2024-08-12T15:11:25.000Z,73,30,0.000,221.6
2024-08-12T15:11:26.000Z,73,30,0.000,221.6
2024-08-12T15:11:27.000Z,72,30,0.000,221.6
2024-08-12T15:11:28.000Z,72,30,0.000,221.6
2024-08-12T15:11:29.000Z,72,30,0.000,221.6
2024-08-12T15:11:30.000Z,74,30,0.000,221.6
2024-08-12T15:11:31.000Z,76,30,0.000,221.6
2024-08-12T15:11:32.000Z,77,30,0.000,221.6
2024-08-12T15:11:33.000Z,78,30,0.000,221.6
2024-08-12T15:11:34.000Z,78,30,0.000,221.6
2024-08-12T15:11:35.000Z,78,30,0.000,221.6
2024-08-12T15:11:36.000Z,79,30,0.000,221.6
2024-08-12T15:11:37.000Z,79,30,0.000,221.6
2024-08-12T15:11:38.000Z,78,30,0.000,221.6
2024-08-12T15:11:39.000Z,78,30,0.000,221.6
2024-08-12T15:11:40.000Z,77,30,0.000,221.6
2024-08-12T15:11:41.000Z,77,30,0.000,221.6
2024-08-12T15:11:42.000Z,77,30,0.000,221.6
2024-08-12T15:11:43.000Z,77,30,0.000,221.6
2024-08-12T15:11:44.000Z,77,30,0.000,221.6
2024-08-12T15:11:45.000Z,77,30,0.000,221.6
2024-08-12T15:11:46.000Z,78,30,0.000,221.6
2024-08-12T15:11:47.000Z,78,30,0.000,221.6
2024-08-12T15:11:48.000Z,78,30,0.000,221.6
2024-08-12T15:11:49.000Z,78,30,0.000,221.6
2024-08-12T15:11:50.000Z,77,30,0.000,221.6
2024-08-12T15:11:51.000Z,77,30,0.000,221.6
2024-08-12T15:11:52.000Z,78,30,0.000,221.6
2024-08-12T15:11:53.000Z,78,30,0.000,221.6
2024-08-12T15:11:54.000Z,78,30,0.000,221.6
2024-08-12T15:11:55.000Z,78,30,0.000,221.6
2024-08-12T15:11:56.000Z,78,30,0.000,221.6
2024-08-12T15:11:57.000Z,79,30,0.000,221.6
2024-08-12T15:11:58.000Z,79,30,0.000,221.6
2024-08-12T15:11:59.000Z,80,30,0.000,221.6
2024-08-12T15:12:00.000Z,80,30,0.000,221.6
2024-08-12T15:12:01.000Z,81,30,0.000,221.6
2024-08-12T15:12:02.000Z,81,30,0.000,221.6
2024-08-12T15:12:03.000Z,82,30,0.000,221.6
2024-08-12T15:12:04.000Z,82,30,0.000,221.6
2024-08-12T15:12:05.000Z,82,30,0.000,221.6
2024-08-12T15:12:06.000Z,82,30,0.000,221.6
2024-08-12T15:12:07.000Z,82,30,0.000,221.6
2024-08-12T15:12:08.000Z,82,30,0.000,221.6
2024-08-12T15:12:09.000Z,83,30,0.000,221.6
2024-08-12T15:12:10.000Z,83,30,0.000,221.6
2024-08-12T15:12:11.000Z,84,30,0.000,221.6
2024-08-12T15:12:12.000Z,84,30,0.000,221.6
2024-08-12T15:12:13.000Z,83,30,0.000,221.6
2024-08-12T15:12:14.000Z,82,30,0.000,221.6
2024-08-12T15:12:15.000Z,82,30,0.000,221.6
2024-08-12T15:12:16.000Z,81,30,0.000,221.6
2024-08-12T15:12:17.000Z,82,30,0.000,221.6
2024-08-12T15:12:18.000Z,83,30,0.000,221.6
2024-08-12T15:12:19.000Z,83,30,0.000,221.6
2024-08-12T15:12:20.000Z,83,30,0.000,221.6
2024-08-12T15:12:21.000Z,83,30,0.000,221.6
2024-08-12T15:12:22.000Z,83,30,0.000,221.6
2024-08-12T15:12:23.000Z,84,30,0.000,221.6
2024-08-12T15:12:24.000Z,85,30,0.000,221.6
2024-08-12T15:12:25.000Z,85,30,0.000,221.6
2024-08-12T15:12:26.000Z,86,30,0.000,221.6
2024-08-12T15:12:27.000Z,86,30,0.000,221.6
2024-08-12T15:12:28.000Z,86,30,0.000,221.6
2024-08-12T15:12:29.000Z,87,30,0.000,221.6
2024-08-12T15:12:30.000Z,87,30,0.000,221.6
2024-08-12T15:12:31.000Z,87,30,0.000,221.6
2024-08-12T15:12:32.000Z,87,30,0.000,221.6
2024-08-12T15:12:33.000Z,87,30,0.000,221.6
2024-08-12T15:12:34.000Z,87,30,0.000,221.6
2024-08-12T15:12:35.000Z,86,30,0.000,221.6
2024-08-12T15:12:36.000Z,86,30,0.000,221.6
2024-08-12T15:12:37.000Z,87,30,0.000,221.6
2024-08-12T15:12:38.000Z,88,30,0.000,221.6
2024-08-12T15:12:39.000Z,89,30,0.000,221.6
2024-08-12T15:12:40.000Z,90,30,0.000,221.6
2024-08-12T15:12:41.000Z,90,30,0.000,221.6
2024-08-12T15:12:42.000Z,90,30,0.000,221.6
2024-08-12T15:12:43.000Z,91,30,0.000,221.6
2024-08-12T15:12:44.000Z,91,30,0.000,221.6
2024-08-12T15:12:45.000Z,92,30,0.000,221.6
2024-08-12T15:12:46.000Z,91,30,0.000,221.6
2024-08-12T15:12:47.000Z,91,30,0.000,221.6
2024-08-12T15:12:48.000Z,91,30,0.000,221.6
2024-08-12T15:12:49.000Z,90,30,0.000,221.6
2024-08-12T15:12:50.000Z,91,30,0.000,221.6
2024-08-12T15:12:51.000Z,92,30,0.000,221.6
2024-08-12T15:12:52.000Z,92,30,0.000,221.6
2024-08-12T15:12:53.000Z,93,30,0.000,221.6
2024-08-12T15:12:54.000Z,94,30,0.000,221.6
2024-08-12T15:12:55.000Z,94,30,0.000,221.6
2024-08-12T15:12:56.000Z,94,30,0.000,221.6
2024-08-12T15:12:57.000Z,94,30,0.000,221.6
2024-08-12T15:12:58.000Z,94,30,0.000,221.6
2024-08-12T15:12:59.000Z,93,30,0.000,221.6
2024-08-12T15:13:00.000Z,94,30,0.000,221.6
2024-08-12T15:13:01.000Z,93,30,0.000,221.6
2024-08-12T15:13:02.000Z,92,30,0.000,221.6
2024-08-12T15:13:03.000Z,92,30,0.000,221.6
2024-08-12T15:13:04.000Z,92,30,0.000,221.6
2024-08-12T15:13:05.000Z,91,30,0.000,221.6
2024-08-12T15:13:06.000Z,92,30,0.000,221.6
2024-08-12T15:13:07.000Z,92,30,0.000,221.6
2024-08-12T15:13:08.000Z,92,30,0.000,221.6
2024-08-12T15:13:09.000Z,91,30,0.000,221.6
2024-08-12T15:13:10.000Z,93,30,0.000,221.6
2024-08-12T15:13:11.000Z,94,30,0.000,221.6
2024-08-12T15:13:12.000Z,93,30,0.000,221.6
2024-08-12T15:13:13.000Z,92,30,0.000,221.6
2024-08-12T15:13:14.000Z,92,30,0.000,221.6
2024-08-12T15:13:15.000Z,92,30,0.000,221.6
2024-08-12T15:13:16.000Z,90,30,0.000,221.6
2024-08-12T15:13:17.000Z,90,30,0.000,221.6
2024-08-12T15:13:18.000Z,91,30,0.000,221.6
2024-08-12T15:13:19.000Z,90,30,0.000,221.6
2024-08-12T15:13:20.000Z,88,30,0.000,221.6
2024-08-12T15:13:21.000Z,87,30,0.000,221.6
2024-08-12T15:13:22.000Z,87,30,0.000,221.6
2024-08-12T15:13:23.000Z,87,30,0.000,221.6
2024-08-12T15:13:24.000Z,88,30,0.000,221.6
2024-08-12T15:13:25.000Z,87,30,0.000,221.6
2024-08-12T15:13:26.000Z,86,30,0.000,221.6
2024-08-12T15:13:27.000Z,86,30,0.000,221.6
2024-08-12T15:13:28.000Z,87,30,0.000,221.6
2024-08-12T15:13:29.000Z,87,30,0.000,221.6
2024-08-12T15:13:30.000Z,88,30,0.000,221.6
2024-08-12T15:13:31.000Z,89,30,0.000,221.6
2024-08-12T15:13:32.000Z,89,30,0.000,221.6
2024-08-12T15:13:33.000Z,89,30,0.000,221.6
2024-08-12T15:13:34.000Z,88,30,0.000,221.6
2024-08-12T15:13:35.000Z,89,30,0.000,221.6
2024-08-12T15:13:36.000Z,89,30,0.000,221.6
2024-08-12T15:13:37.000Z,89,30,0.000,221.6
2024-08-12T15:13:38.000Z,90,30,0.000,221.6
2024-08-12T15:13:39.000Z,90,30,0.000,221.6
2024-08-12T15:13:40.000Z,91,30,0.000,221.6
