timestamp,position lat,position long,heart rate,cadence,distance,temperature,vertical speed,enhanced speed,enhanced altitude
2024-08-03T03:13:50.000Z,45.174781,5.658698,152,68,12393.00,24,0.220,2.780,696.0
2024-08-03T03:13:51.000Z,45.174797,5.658670,151,71,12396.00,24,0.220,2.780,696.2
2024-08-03T03:13:52.000Z,45.174813,5.658643,152,72,12398.00,24,0.220,2.780,696.8
2024-08-03T03:13:53.000Z,45.174829,5.658613,152,72,12401.00,24,0.220,2.780,696.8
2024-08-03T03:13:54.000Z,45.174848,5.658586,153,71,12401.00,24,0.220,2.780,697.2
2024-08-03T03:13:55.000Z,45.174858,5.658558,152,71,12407.00,24,0.220,2.780,697.4
2024-08-03T03:13:56.000Z,45.174874,5.658530,152,70,12410.00,24,0.220,2.780,697.4
2024-08-03T03:13:57.000Z,45.174890,5.658502,152,72,12412.00,24,0.240,2.780,697.6
2024-08-03T03:13:58.000Z,45.174912,5.658475,153,71,12415.00,24,0.240,2.780,697.6
2024-08-03T03:13:59.000Z,45.174928,5.658445,152,75,12419.00,24,0.240,2.820,697.6
2024-08-03T03:14:00.000Z,45.174947,5.658417,152,74,12422.00,24,0.240,2.820,698.2
2024-08-03T03:14:01.000Z,45.174960,5.658387,152,75,12425.00,24,0.240,2.820,698.4
2024-08-03T03:14:02.000Z,45.174976,5.658358,152,75,12427.00,24,0.240,2.820,699.0
2024-08-03T03:14:03.000Z,45.174992,5.658332,151,73,12430.00,24,0.240,2.880,699.0
2024-08-03T03:14:04.000Z,45.175008,5.658303,151,72,12433.00,24,0.240,2.880,699.2
2024-08-03T03:14:05.000Z,45.175018,5.658276,151,70,12436.00,24,0.240,2.880,699.2
2024-08-03T03:14:06.000Z,45.175034,5.658248,151,67,12438.00,24,0.240,2.880,699.6
2024-08-03T03:14:07.000Z,45.175046,5.658222,151,66,12441.00,24,0.240,2.820,699.8
2024-08-03T03:14:08.000Z,45.175066,5.658195,151,68,12443.00,24,0.240,2.820,700.0
2024-08-03T03:14:09.000Z,45.175078,5.658172,151,68,12446.00,24,0.240,2.820,700.0
2024-08-03T03:14:10.000Z,45.175094,5.658144,151,68,12449.00,24,0.240,2.820,700.4
2024-08-03T03:14:11.000Z,45.175110,5.658114,151,70,12452.00,24,0.240,2.780,700.6
2024-08-03T03:14:12.000Z,45.175126,5.658080,151,70,12455.00,24,0.220,2.780,700.6
2024-08-03T03:14:13.000Z,45.175139,5.658048,151,72,12458.00,24,0.220,2.780,701.0
2024-08-03T03:14:14.000Z,45.175152,5.658013,151,74,12461.00,24,0.220,2.780,701.4
2024-08-03T03:14:15.000Z,45.175165,5.657977,152,78,12464.00,24,0.220,2.780,701.4
2024-08-03T03:14:16.000Z,45.175178,5.657936,152,82,12467.00,24,0.200,2.780,701.4
2024-08-03T03:14:17.000Z,45.175190,5.657898,151,85,12470.00,24,0.200,2.880,701.4
2024-08-03T03:14:18.000Z,45.175206,5.657860,151,84,12474.00,24,0.200,2.880,701.4
2024-08-03T03:14:19.000Z,45.175219,5.657820,151,81,12477.00,24,0.200,3.080,701.6
2024-08-03T03:14:20.000Z,45.175232,5.657778,151,79,12481.00,24,0.200,3.080,701.8
2024-08-03T03:14:21.000Z,45.175251,5.657738,150,79,12484.00,24,0.200,3.240,702.0
2024-08-03T03:14:22.000Z,45.175270,5.657700,150,82,12488.00,24,0.200,3.240,702.2
2024-08-03T03:14:23.000Z,45.175280,5.657658,150,81,12492.00,24,0.180,3.400,702.2
2024-08-03T03:14:24.000Z,45.175296,5.657617,150,81,12495.00,24,0.180,3.400,702.4
2024-08-03T03:14:25.000Z,45.175309,5.657576,150,81,12499.00,24,0.180,3.500,702.6
2024-08-03T03:14:26.000Z,45.175325,5.657535,150,82,12502.00,24,0.180,3.500,702.8
2024-08-03T03:14:27.000Z,45.175338,5.657494,150,81,12506.00,24,0.180,3.540,703.0
2024-08-03T03:14:28.000Z,45.175354,5.657452,149,88,12510.00,24,0.180,3.540,703.2
2024-08-03T03:14:29.000Z,45.175370,5.657410,149,82,12513.00,24,0.180,3.600,703.6
2024-08-03T03:14:30.000Z,45.175379,5.657370,149,82,12517.00,24,0.180,3.600,703.6
2024-08-03T03:14:31.000Z,45.175395,5.657332,149,79,12520.00,24,0.180,3.600,703.8
2024-08-03T03:14:32.000Z,45.175408,5.657295,148,77,12524.00,24,0.180,3.600,704.0
2024-08-03T03:14:33.000Z,45.175424,5.657260,148,73,12527.00,24,0.160,3.600,704.2
2024-08-03T03:14:34.000Z,45.175437,5.657228,147,72,12530.00,24,0.160,3.600,704.6
2024-08-03T03:14:35.000Z,45.175450,5.657195,147,69,12533.00,24,0.160,3.500,704.6
2024-08-03T03:14:36.000Z,45.175462,5.657160,147,68,12536.00,24,0.160,3.500,704.8
2024-08-03T03:14:37.000Z,45.175475,5.657125,147,70,12539.00,24,0.160,3.340,705.0
2024-08-03T03:14:38.000Z,45.175488,5.657092,147,69,12542.00,24,0.160,3.340,705.0
2024-08-03T03:14:39.000Z,45.175498,5.657055,147,69,12545.00,24,0.160,3.180,705.2
2024-08-03T03:14:40.000Z,45.175510,5.657024,147,65,12548.00,24,0.160,3.180,705.4
2024-08-03T03:14:41.000Z,45.175523,5.656997,146,55,12551.00,24,0.160,3.080,706.0
2024-08-03T03:14:42.000Z,45.175533,5.656965,147,55,12554.00,24,0.160,3.080,706.2
2024-08-03T03:14:43.000Z,45.175549,5.656932,148,45,12556.00,24,0.160,3.040,706.4
2024-08-03T03:14:44.000Z,45.175565,5.656898,148,52,12559.00,24,0.160,3.040,706.8
2024-08-03T03:14:45.000Z,45.175574,5.656862,149,55,12563.00,24,0.180,3.040,706.8
2024-08-03T03:14:46.000Z,45.175590,5.656825,150,59,12566.00,24,0.180,3.040,706.8
2024-08-03T03:14:47.000Z,45.175603,5.656785,150,57,12569.00,24,0.180,3.040,707.2
2024-08-03T03:14:48.000Z,45.175616,5.656747,150,59,12573.00,24,0.180,3.040,707.4
2024-08-03T03:14:49.000Z,45.175632,5.656708,151,60,12576.00,24,0.180,3.080,707.8
2024-08-03T03:14:50.000Z,45.175651,5.656670,152,61,12579.00,24,0.180,3.080,708.0
2024-08-03T03:14:51.000Z,45.175667,5.656633,152,63,12583.00,24,0.180,3.240,708.6
2024-08-03T03:14:52.000Z,45.175686,5.656593,153,62,12586.00,24,0.180,3.240,709.2
2024-08-03T03:14:53.000Z,45.175702,5.656553,154,64,12590.00,24,0.200,3.400,709.2
2024-08-03T03:14:54.000Z,45.175712,5.656510,154,66,12594.00,24,0.200,3.400,709.4
2024-08-03T03:14:55.000Z,45.175728,5.656466,154,64,12597.00,24,0.200,3.500,710.0
2024-08-03T03:14:56.000Z,45.175744,5.656426,154,65,12601.00,24,0.200,3.500,710.4
2024-08-03T03:14:57.000Z,45.175757,5.656387,156,64,12605.00,24,0.200,3.600,710.6
2024-08-03T03:14:58.000Z,45.175773,5.656348,156,64,12608.00,24,0.220,3.600,711.2
2024-08-03T03:14:59.000Z,45.175789,5.656310,157,61,12612.00,24,0.220,3.600,711.2
2024-08-03T03:15:00.000Z,45.175805,5.656270,156,62,12615.00,24,0.220,3.600,711.4
2024-08-03T03:15:01.000Z,45.175821,5.656230,157,62,12619.00,24,0.240,3.600,711.4
2024-08-03T03:15:02.000Z,45.175834,5.656190,157,61,12622.00,24,0.240,3.600,712.2
2024-08-03T03:15:03.000Z,45.175850,5.656152,158,62,12626.00,24,0.240,3.600,712.2
2024-08-03T03:15:04.000Z,45.175862,5.656113,158,62,12629.00,24,0.260,3.600,712.6
2024-08-03T03:15:05.000Z,45.175875,5.656074,158,61,12633.00,24,0.260,3.540,712.6
2024-08-03T03:15:06.000Z,45.175891,5.656035,159,61,12636.00,24,0.260,3.540,712.8
2024-08-03T03:15:07.000Z,45.175907,5.655998,159,60,12640.00,24,0.260,3.500,713.2
2024-08-03T03:15:08.000Z,45.175923,5.655962,159,60,12643.00,24,0.260,3.500,713.4
2024-08-03T03:15:09.000Z,45.175939,5.655925,160,60,12646.00,24,0.260,3.440,714.0
2024-08-03T03:15:10.000Z,45.175952,5.655883,160,60,12650.00,24,0.260,3.440,714.2
2024-08-03T03:15:11.000Z,45.175965,5.655843,161,63,12653.00,24,0.260,3.500,714.2
2024-08-03T03:15:12.000Z,45.175981,5.655805,161,61,12657.00,24,0.260,3.500,714.8
2024-08-03T03:15:13.000Z,45.175990,5.655766,161,59,12660.00,24,0.260,3.440,715.0
2024-08-03T03:15:14.000Z,45.176010,5.655732,161,60,12663.00,24,0.260,3.440,715.2
2024-08-03T03:15:15.000Z,45.176026,5.655697,161,58,12667.00,24,0.260,3.400,715.8
2024-08-03T03:15:16.000Z,45.176038,5.655657,161,58,12670.00,24,0.280,3.400,716.0
2024-08-03T03:15:17.000Z,45.176048,5.655617,161,62,12674.00,24,0.280,3.400,716.4
2024-08-03T03:15:18.000Z,45.176064,5.655573,162,62,12677.00,23,0.280,3.400,716.8
2024-08-03T03:15:19.000Z,45.176074,5.655528,163,62,12681.00,24,0.280,3.440,717.0
2024-08-03T03:15:20.000Z,45.176086,5.655485,163,68,12685.00,24,0.280,3.440,717.4
2024-08-03T03:15:21.000Z,45.176093,5.655446,163,66,12688.00,23,0.280,3.500,717.8
2024-08-03T03:15:22.000Z,45.176102,5.655410,163,67,12691.00,23,0.280,3.500,717.8
2024-08-03T03:15:23.000Z,45.176109,5.655374,163,71,12694.00,23,0.280,3.400,718.2
2024-08-03T03:15:24.000Z,45.176112,5.655335,163,69,12697.00,23,0.280,3.400,718.8
2024-08-03T03:15:25.000Z,45.176118,5.655298,164,66,12700.00,24,0.280,3.340,719.2
2024-08-03T03:15:26.000Z,45.176125,5.655262,164,68,12703.00,24,0.280,3.340,719.6
2024-08-03T03:15:27.000Z,45.176125,5.655227,164,65,12706.00,23,0.280,3.240,719.6
2024-08-03T03:15:28.000Z,45.176125,5.655192,163,65,12709.00,23,0.280,3.240,720.0
2024-08-03T03:15:29.000Z,45.176125,5.655158,163,63,12712.00,23,0.280,3.080,720.6
2024-08-03T03:15:30.000Z,45.176125,5.655123,163,62,12714.00,23,0.280,3.080,720.8
2024-08-03T03:15:31.000Z,45.176125,5.655092,163,65,12717.00,23,0.300,2.940,720.8
2024-08-03T03:15:32.000Z,45.176125,5.655058,163,67,12720.00,23,0.300,2.940,721.0
2024-08-03T03:15:33.000Z,45.176118,5.655028,162,64,12722.00,23,0.300,2.820,721.4
2024-08-03T03:15:34.000Z,45.176112,5.654997,162,65,12725.00,23,0.300,2.820,721.6
2024-08-03T03:15:35.000Z,45.176109,5.654964,162,66,12727.00,23,0.320,2.720,722.0
2024-08-03T03:15:36.000Z,45.176106,5.654928,162,68,12730.00,23,0.320,2.720,722.2
2024-08-03T03:15:37.000Z,45.176106,5.654897,162,69,12733.00,23,0.320,2.720,722.2
2024-08-03T03:15:38.000Z,45.176102,5.654862,162,68,12735.00,23,0.320,2.720,722.6
2024-08-03T03:15:39.000Z,45.176093,5.654830,162,67,12738.00,23,0.320,2.680,723.0
2024-08-03T03:15:40.000Z,45.176086,5.654797,162,68,12741.00,23,0.320,2.680,723.4
2024-08-03T03:15:41.000Z,45.176074,5.654768,162,67,12743.00,23,0.300,2.620,723.6
2024-08-03T03:15:42.000Z,45.176064,5.654740,162,67,12746.00,23,0.300,2.620,723.6
2024-08-03T03:15:43.000Z,45.176048,5.654710,161,69,12748.00,23,0.300,2.620,723.8
2024-08-03T03:15:44.000Z,45.176038,5.654678,162,71,12751.00,23,0.300,2.620,724.0
2024-08-03T03:15:45.000Z,45.176022,5.654648,162,72,12754.00,23,0.300,2.680,724.2
2024-08-03T03:15:46.000Z,45.176006,5.654617,162,72,12757.00,23,0.280,2.680,724.4
2024-08-03T03:15:47.000Z,45.175990,5.654587,162,72,12760.00,23,0.280,2.720,725.0
2024-08-03T03:15:48.000Z,45.175974,5.654557,162,73,12763.00,23,0.280,2.720,725.4
2024-08-03T03:15:49.000Z,45.175962,5.654528,162,73,12766.00,23,0.280,2.780,725.6
2024-08-03T03:15:50.000Z,45.175942,5.654500,162,71,12769.00,23,0.280,2.780,725.8
2024-08-03T03:15:51.000Z,45.175926,5.654475,162,71,12772.00,23,0.260,2.820,726.0
2024-08-03T03:15:52.000Z,45.175910,5.654450,162,69,12774.00,23,0.260,2.820,726.2
2024-08-03T03:15:53.000Z,45.175891,5.654423,161,71,12777.00,23,0.260,2.820,726.4
2024-08-03T03:15:54.000Z,45.175875,5.654395,161,71,12780.00,23,0.260,2.820,726.6
2024-08-03T03:15:55.000Z,45.175862,5.654366,161,71,12783.00,23,0.260,2.820,726.8
2024-08-03T03:15:56.000Z,45.175850,5.654337,161,70,12785.00,23,0.260,2.820,727.0
2024-08-03T03:15:57.000Z,45.175840,5.654306,161,68,12788.00,23,0.240,2.820,727.4
2024-08-03T03:15:58.000Z,45.175827,5.654277,161,70,12791.00,23,0.240,2.820,727.4
2024-08-03T03:15:59.000Z,45.175821,5.654244,160,69,12793.00,23,0.240,2.780,727.8
2024-08-03T03:16:00.000Z,45.175814,5.654210,160,68,12796.00,23,0.240,2.780,728.2
2024-08-03T03:16:01.000Z,45.175814,5.654177,160,73,12799.00,23,0.240,2.720,728.6
2024-08-03T03:16:02.000Z,45.175814,5.654145,160,74,12801.00,23,0.240,2.720,729.0
2024-08-03T03:16:03.000Z,45.175814,5.654113,160,78,12804.00,23,0.240,2.720,729.0
2024-08-03T03:16:04.000Z,45.175814,5.654082,160,72,12806.00,23,0.240,2.720,729.4
2024-08-03T03:16:05.000Z,45.175824,5.654052,159,69,12809.00,23,0.240,2.620,729.8
2024-08-03T03:16:06.000Z,45.175830,5.654023,159,70,12811.00,23,0.260,2.620,730.0
2024-08-03T03:16:07.000Z,45.175843,5.653996,158,68,12814.00,23,0.260,2.620,730.4
2024-08-03T03:16:08.000Z,45.175853,5.653972,158,69,12816.00,23,0.260,2.620,730.4
2024-08-03T03:16:09.000Z,45.175869,5.653948,158,67,12819.00,23,0.260,2.520,730.6
2024-08-03T03:16:10.000Z,45.175885,5.653922,158,71,12821.00,23,0.260,2.520,730.8
2024-08-03T03:16:11.000Z,45.175904,5.653904,157,71,12824.00,23,0.260,2.520,731.2
2024-08-03T03:16:12.000Z,45.175923,5.653890,158,71,12826.00,23,0.260,2.520,731.4
2024-08-03T03:16:13.000Z,45.175946,5.653877,158,71,12829.00,23,0.260,2.460,731.6
2024-08-03T03:16:14.000Z,45.175968,5.653865,158,73,12832.00,23,0.260,2.460,732.0
2024-08-03T03:16:15.000Z,45.175990,5.653854,157,74,12834.00,23,0.260,2.460,732.2
2024-08-03T03:16:16.000Z,45.176010,5.653848,157,75,12837.00,23,0.260,2.460,732.6
2024-08-03T03:16:17.000Z,45.176038,5.653848,157,74,12839.00,23,0.260,2.520,733.2
2024-08-03T03:16:18.000Z,45.176061,5.653852,158,76,12842.00,23,0.260,2.520,733.2
2024-08-03T03:16:19.000Z,45.176083,5.653854,158,76,12845.00,23,0.260,2.580,733.2
2024-08-03T03:16:20.000Z,45.176106,5.653857,157,77,12847.00,23,0.260,2.580,733.2
2024-08-03T03:16:21.000Z,45.176128,5.653857,157,75,12850.00,23,0.260,2.620,733.4
2024-08-03T03:16:22.000Z,45.176147,5.653858,157,73,12852.00,23,0.260,2.620,733.6
2024-08-03T03:16:23.000Z,45.176170,5.653857,157,73,12854.00,23,0.260,2.620,733.6
2024-08-03T03:16:24.000Z,45.176192,5.653858,157,74,12857.00,23,0.260,2.620,734.0
2024-08-03T03:16:25.000Z,45.176221,5.653864,157,74,12859.00,23,0.280,2.620,734.6
2024-08-03T03:16:26.000Z,45.176243,5.653868,157,75,12863.00,23,0.260,2.620,734.6
2024-08-03T03:16:27.000Z,45.176266,5.653872,156,76,12865.00,23,0.260,2.620,735.0
2024-08-03T03:16:28.000Z,45.176288,5.653877,156,76,12868.00,23,0.260,2.620,735.6
2024-08-03T03:16:29.000Z,45.176317,5.653884,156,77,12870.00,23,0.260,2.620,736.0
2024-08-03T03:16:30.000Z,45.176339,5.653892,156,76,12873.00,23,0.240,2.620,736.2
2024-08-03T03:16:31.000Z,45.176362,5.653900,156,77,12876.00,23,0.240,2.620,736.4
2024-08-03T03:16:32.000Z,45.176384,5.653908,156,76,12878.00,23,0.240,2.620,736.4
2024-08-03T03:16:33.000Z,45.176406,5.653914,156,74,12881.00,23,0.240,2.620,736.8
2024-08-03T03:16:34.000Z,45.176432,5.653915,156,74,12884.00,23,0.240,2.620,737.0
2024-08-03T03:16:35.000Z,45.176458,5.653918,157,75,12886.00,23,0.240,2.620,737.2
2024-08-03T03:16:36.000Z,45.176480,5.653925,156,76,12889.00,23,0.240,2.620,737.2
2024-08-03T03:16:37.000Z,45.176506,5.653932,156,79,12892.00,23,0.240,2.620,737.6
2024-08-03T03:16:38.000Z,45.176528,5.653935,156,78,12895.00,23,0.240,2.620,737.8
2024-08-03T03:16:39.000Z,45.176550,5.653937,156,75,12897.00,23,0.240,2.680,738.0
2024-08-03T03:16:40.000Z,45.176579,5.653935,156,76,12900.00,23,0.240,2.680,738.0
2024-08-03T03:16:41.000Z,45.176605,5.653937,156,76,12903.00,23,0.240,2.620,738.4
2024-08-03T03:16:42.000Z,45.176627,5.653937,155,77,12906.00,23,0.240,2.620,738.4
2024-08-03T03:16:43.000Z,45.176650,5.653937,155,79,12908.00,23,0.240,2.680,738.4
2024-08-03T03:16:44.000Z,45.176678,5.653940,155,72,12911.00,23,0.240,2.680,738.6
2024-08-03T03:16:45.000Z,45.176701,5.653942,155,73,12914.00,23,0.220,2.720,739.0
2024-08-03T03:16:46.000Z,45.176726,5.653940,156,72,12916.00,23,0.220,2.720,739.2
2024-08-03T03:16:47.000Z,45.176755,5.653940,155,73,12919.00,23,0.220,2.720,739.2
2024-08-03T03:16:48.000Z,45.176778,5.653935,155,72,12922.00,23,0.220,2.720,739.4
2024-08-03T03:16:49.000Z,45.176800,5.653930,155,71,12925.00,23,0.200,2.780,739.6
2024-08-03T03:16:50.000Z,45.176826,5.653925,154,73,12927.00,23,0.200,2.780,739.8
2024-08-03T03:16:51.000Z,45.176854,5.653924,154,71,12930.00,23,0.200,2.780,740.0
2024-08-03T03:16:52.000Z,45.176880,5.653924,153,73,12934.00,23,0.200,2.780,740.4
2024-08-03T03:16:53.000Z,45.176906,5.653920,153,71,12936.00,23,0.200,2.820,740.6
2024-08-03T03:16:54.000Z,45.176934,5.653914,153,72,12939.00,23,0.200,2.820,740.6
2024-08-03T03:16:55.000Z,45.176960,5.653905,153,74,12942.00,23,0.200,2.820,740.8
2024-08-03T03:16:56.000Z,45.176982,5.653897,153,73,12945.00,23,0.200,2.820,741.0
2024-08-03T03:16:57.000Z,45.177008,5.653890,153,72,12948.00,23,0.200,2.880,741.2
2024-08-03T03:16:58.000Z,45.177037,5.653884,153,74,12951.00,23,0.200,2.880,741.4
2024-08-03T03:16:59.000Z,45.177059,5.653878,152,74,12954.00,23,0.200,2.880,741.8
2024-08-03T03:17:00.000Z,45.177085,5.653868,152,72,12957.00,23,0.200,2.880,742.2
2024-08-03T03:17:01.000Z,45.177114,5.653862,152,74,12960.00,23,0.180,2.880,742.2
2024-08-03T03:17:02.000Z,45.177136,5.653854,153,73,12963.00,23,0.180,2.880,742.8
2024-08-03T03:17:03.000Z,45.177162,5.653847,153,75,12965.00,23,0.180,2.880,742.8
2024-08-03T03:17:04.000Z,45.177190,5.653842,153,74,12968.00,23,0.180,2.880,743.2
2024-08-03T03:17:05.000Z,45.177213,5.653835,153,72,12972.00,23,0.180,2.880,743.4
2024-08-03T03:17:06.000Z,45.177238,5.653828,153,71,12974.00,23,0.180,2.880,743.4
2024-08-03T03:17:07.000Z,45.177264,5.653820,153,70,12977.00,23,0.180,2.880,743.6
2024-08-03T03:17:08.000Z,45.177290,5.653810,153,70,12980.00,23,0.180,2.880,743.8
2024-08-03T03:17:09.000Z,45.177315,5.653800,153,77,12983.00,23,0.180,2.880,744.0
2024-08-03T03:17:10.000Z,45.177338,5.653797,152,70,12986.00,23,0.180,2.880,744.4
2024-08-03T03:17:11.000Z,45.177363,5.653792,152,73,12988.00,23,0.200,2.880,744.6
2024-08-03T03:17:12.000Z,45.177389,5.653787,152,74,12991.00,23,0.200,2.880,745.2
2024-08-03T03:17:13.000Z,45.177414,5.653780,152,72,12994.00,23,0.200,2.880,745.4
2024-08-03T03:17:14.000Z,45.177437,5.653772,152,72,12997.00,23,0.200,2.880,745.6
2024-08-03T03:17:15.000Z,45.177462,5.653763,152,71,12999.00,23,0.200,2.820,745.8
2024-08-03T03:17:16.000Z,45.177491,5.653757,152,73,13002.00,23,0.220,2.820,746.2
2024-08-03T03:17:17.000Z,45.177517,5.653748,152,74,13006.00,23,0.220,2.880,746.4
2024-08-03T03:17:18.000Z,45.177542,5.653740,151,73,13009.00,23,0.220,2.880,746.6
2024-08-03T03:17:19.000Z,45.177571,5.653733,151,74,13011.00,23,0.220,2.880,746.6
2024-08-03T03:17:20.000Z,45.177594,5.653728,152,74,13015.00,23,0.240,2.880,746.8
2024-08-03T03:17:21.000Z,45.177619,5.653725,151,73,13017.00,23,0.240,2.880,747.2
2024-08-03T03:17:22.000Z,45.177648,5.653720,152,73,13020.00,23,0.240,2.880,747.4
2024-08-03T03:17:23.000Z,45.177674,5.653710,151,72,13023.00,23,0.240,2.940,747.8
2024-08-03T03:17:24.000Z,45.177696,5.653702,151,72,13026.00,23,0.240,2.940,747.8
2024-08-03T03:17:25.000Z,45.177722,5.653693,151,72,13029.00,23,0.240,2.940,748.0
2024-08-03T03:17:26.000Z,45.177747,5.653685,151,74,13032.00,23,0.240,2.940,748.2
2024-08-03T03:17:27.000Z,45.177770,5.653678,152,72,13035.00,23,0.240,2.940,749.0
2024-08-03T03:17:28.000Z,45.177795,5.653672,152,71,13037.00,23,0.240,2.940,749.8
2024-08-03T03:17:29.000Z,45.177818,5.653666,151,69,13040.00,23,0.240,2.880,749.8
2024-08-03T03:17:30.000Z,45.177846,5.653663,151,70,13043.00,23,0.240,2.880,750.0
2024-08-03T03:17:31.000Z,45.177872,5.653656,151,71,13046.00,23,0.240,2.880,750.2
2024-08-03T03:17:32.000Z,45.177894,5.653650,151,72,13049.00,23,0.240,2.880,750.6
2024-08-03T03:17:33.000Z,45.177920,5.653642,151,72,13051.00,23,0.240,2.880,750.8
2024-08-03T03:17:34.000Z,45.177946,5.653635,152,70,13054.00,23,0.240,2.880,750.8
2024-08-03T03:17:35.000Z,45.177971,5.653628,151,72,13057.00,23,0.260,2.880,751.4
2024-08-03T03:17:36.000Z,45.177994,5.653618,152,74,13060.00,23,0.260,2.880,751.8
2024-08-03T03:17:37.000Z,45.178019,5.653606,152,75,13063.00,23,0.260,2.820,751.8
2024-08-03T03:17:38.000Z,45.178045,5.653598,151,74,13066.00,23,0.260,2.820,752.0
2024-08-03T03:17:39.000Z,45.178070,5.653590,151,74,13069.00,23,0.260,2.880,752.4
2024-08-03T03:17:40.000Z,45.178096,5.653580,150,80,13071.00,23,0.260,2.880,752.8
2024-08-03T03:17:41.000Z,45.178125,5.653572,151,73,13074.00,23,0.260,2.880,752.8
2024-08-03T03:17:42.000Z,45.178150,5.653567,151,73,13078.00,23,0.260,2.880,752.8
2024-08-03T03:17:43.000Z,45.178173,5.653560,151,74,13081.00,23,0.260,2.880,752.8
2024-08-03T03:17:44.000Z,45.178198,5.653552,150,71,13083.00,23,0.260,2.880,753.0
2024-08-03T03:17:45.000Z,45.178224,5.653544,150,72,13086.00,23,0.260,2.880,753.2
2024-08-03T03:17:46.000Z,45.178250,5.653537,150,70,13089.00,23,0.260,2.880,753.6
2024-08-03T03:17:47.000Z,45.178275,5.653534,150,69,13092.00,23,0.260,2.880,754.0
2024-08-03T03:17:48.000Z,45.178298,5.653530,150,70,13095.00,23,0.260,2.880,754.2
2024-08-03T03:17:49.000Z,45.178323,5.653522,150,69,13097.00,23,0.240,2.820,754.6
2024-08-03T03:17:50.000Z,45.178349,5.653514,149,70,13100.00,23,0.240,2.820,754.6
2024-08-03T03:17:51.000Z,45.178374,5.653508,149,71,13103.00,23,0.240,2.820,755.0
2024-08-03T03:17:52.000Z,45.178397,5.653507,149,72,13106.00,23,0.240,2.820,755.4
2024-08-03T03:17:53.000Z,45.178426,5.653504,149,72,13108.00,23,0.240,2.820,755.4
2024-08-03T03:17:54.000Z,45.178451,5.653497,149,72,13112.00,23,0.240,2.820,755.6
2024-08-03T03:17:55.000Z,45.178474,5.653488,150,72,13114.00,23,0.240,2.880,756.2
2024-08-03T03:17:56.000Z,45.178502,5.653480,150,74,13117.00,23,0.240,2.880,756.4
2024-08-03T03:17:57.000Z,45.178528,5.653475,150,74,13120.00,23,0.240,2.880,756.4
2024-08-03T03:17:58.000Z,45.178554,5.653470,150,74,13123.00,23,0.220,2.880,756.6
2024-08-03T03:17:59.000Z,45.178576,5.653467,151,73,13126.00,23,0.220,2.880,756.8
2024-08-03T03:18:00.000Z,45.178605,5.653460,150,71,13129.00,23,0.220,2.880,757.0
2024-08-03T03:18:01.000Z,45.178630,5.653452,150,74,13132.00,23,0.220,2.880,757.2
2024-08-03T03:18:02.000Z,45.178653,5.653447,151,72,13135.00,23,0.220,2.880,757.6
2024-08-03T03:18:03.000Z,45.178682,5.653443,151,71,13137.00,23,0.220,2.880,757.6
2024-08-03T03:18:04.000Z,45.178707,5.653443,151,72,13140.00,23,0.220,2.880,757.8
2024-08-03T03:18:05.000Z,45.178733,5.653445,150,73,13143.00,23,0.220,2.880,758.2
2024-08-03T03:18:06.000Z,45.178755,5.653443,150,73,13146.00,23,0.220,2.880,758.2
2024-08-03T03:18:07.000Z,45.178784,5.653440,150,75,13149.00,23,0.220,2.880,758.2
2024-08-03T03:18:08.000Z,45.178810,5.653435,150,74,13152.00,23,0.220,2.880,758.4
2024-08-03T03:18:09.000Z,45.178838,5.653428,150,74,13155.00,23,0.220,2.880,759.0
2024-08-03T03:18:10.000Z,45.178861,5.653422,150,73,13158.00,23,0.220,2.880,759.2
2024-08-03T03:18:11.000Z,45.178886,5.653418,149,71,13160.00,23,0.220,2.880,759.2
2024-08-03T03:18:12.000Z,45.178909,5.653418,149,71,13163.00,23,0.220,2.880,759.2
2024-08-03T03:18:13.000Z,45.178938,5.653418,149,71,13166.00,23,0.220,2.880,759.8
2024-08-03T03:18:14.000Z,45.178963,5.653415,148,71,13169.00,23,0.220,2.880,760.6
2024-08-03T03:18:15.000Z,45.178986,5.653412,148,71,13172.00,23,0.220,2.880,760.6
2024-08-03T03:18:16.000Z,45.179011,5.653407,148,70,13174.00,23,0.240,2.880,760.6
2024-08-03T03:18:17.000Z,45.179034,5.653402,148,69,13177.00,23,0.240,2.820,760.6
2024-08-03T03:18:18.000Z,45.179062,5.653397,148,70,13180.00,23,0.240,2.820,760.8
2024-08-03T03:18:19.000Z,45.179085,5.653397,148,69,13183.00,23,0.220,2.820,761.0
2024-08-03T03:18:20.000Z,45.179110,5.653397,147,71,13185.00,23,0.220,2.820,761.2
2024-08-03T03:18:21.000Z,45.179139,5.653397,147,72,13188.00,23,0.220,2.820,761.4
2024-08-03T03:18:22.000Z,45.179162,5.653397,147,71,13192.00,23,0.220,2.820,761.6
2024-08-03T03:18:23.000Z,45.179187,5.653397,147,71,13194.00,23,0.220,2.820,761.6
2024-08-03T03:18:24.000Z,45.179216,5.653400,147,71,13197.00,23,0.200,2.820,761.8
2024-08-03T03:18:25.000Z,45.179242,5.653403,147,73,13200.00,23,0.200,2.820,762.2
2024-08-03T03:18:26.000Z,45.179264,5.653412,147,75,13203.00,23,0.200,2.820,762.4
2024-08-03T03:18:27.000Z,45.179290,5.653417,147,74,13206.00,23,0.200,2.820,762.6
2024-08-03T03:18:28.000Z,45.179315,5.653418,147,74,13208.00,23,0.200,2.820,762.6
