timestamp,position lat,position long,heart rate,distance,temperature,vertical speed,enhanced speed,enhanced altitude,ngp,grd pct
2024-08-10T04:46:20.000Z,44.996323,5.725792,117,12333.00,17,0.000,2.520,1607.2,2.496586,-0.2850428
2024-08-10T04:46:21.000Z,44.996307,5.725780,116,12335.00,17,0.000,2.520,1607.2,2.474520,-0.5627183
2024-08-10T04:46:22.000Z,,,113,12337.00,17,-0.020,2.460,1607.0,2.393313,-0.8603228
2024-08-10T04:46:23.000Z,44.996278,5.725760,110,12337.00,17,-0.020,2.460,1606.4,2.358409,-1.350314
2024-08-10T04:46:24.000Z,44.996259,5.725750,109,12341.00,17,-0.040,2.420,1606.4,2.276128,-1.877485
2024-08-10T04:46:25.000Z,44.996243,5.725738,108,12343.00,17,-0.040,2.420,1606.2,2.245915,-2.377142
2024-08-10T04:46:26.000Z,44.996224,5.725727,108,12345.00,17,-0.060,2.320,1605.8,2.119611,-3.001336
2024-08-10T04:46:27.000Z,,,109,12347.00,17,-0.080,2.320,1605.2,2.094540,-3.523144
2024-08-10T04:46:28.000Z,44.996189,5.725708,110,12347.00,17,-0.080,2.160,1604.8,1.926844,-4.324737
2024-08-10T04:46:29.000Z,,,111,12352.00,17,-0.100,2.160,1604.6,1.907870,-4.882782
2024-08-10T04:46:30.000Z,44.996166,5.725696,113,12352.00,17,-0.100,2.060,1604.4,1.787913,-5.731598
2024-08-10T04:46:31.000Z,,,113,12354.00,17,-0.120,2.060,1604.2,1.776362,-6.267712
2024-08-10T04:46:32.000Z,44.996144,5.725693,115,12354.00,17,-0.120,1.960,1603.8,1.676146,-7.151612
2024-08-10T04:46:33.000Z,,,115,12357.00,17,-0.140,1.960,1603.6,1.670446,-7.714655
2024-08-10T04:46:34.000Z,,,113,12357.00,17,-0.160,0.980,1603.4,0.9313869,-16.64073
2024-08-10T04:46:35.000Z,,,113,12357.00,17,-0.160,0.980,1603.2,0.9624106,-17.77262
2024-08-10T04:46:36.000Z,,,109,12357.00,17,-0.180,0.000,1603.2,0.000000,-17.77262
2024-08-10T04:46:37.000Z,,,106,12357.00,17,-0.180,0.000,1603.0,0.000000,-17.77262
2024-08-10T04:46:38.000Z,,,104,12357.00,17,-0.200,0.000,1603.0,0.000000,-17.77262
2024-08-10T04:46:39.000Z,,,104,12357.00,17,-0.200,0.000,1603.2,0.000000,-17.77262
2024-08-10T04:46:40.000Z,,,105,12357.00,17,-0.200,0.000,1603.2,0.000000,-17.77262
2024-08-10T04:46:41.000Z,,,106,12357.00,17,-0.200,0.000,1603.0,0.000000,-17.77262
2024-08-10T04:46:42.000Z,,,108,12357.00,17,-0.220,0.000,1603.0,0.000000,-17.77262
2024-08-10T04:46:43.000Z,,,109,12357.00,17,-0.220,0.000,1603.0,0.000000,-17.77262
2024-08-10T04:46:44.000Z,,,110,12357.00,17,-0.220,0.000,1603.0,0.000000,-17.77262
2024-08-10T04:46:45.000Z,,,111,12357.00,17,-0.220,0.000,1603.0,0.000000,-17.77262
2024-08-10T04:46:46.000Z,,,108,12357.00,17,-0.220,0.000,1603.2,0.000000,-17.77262
2024-08-10T04:46:47.000Z,,,108,12357.00,17,-0.220,0.000,1603.2,0.000000,-17.77262
2024-08-10T04:46:48.000Z,,,108,12357.00,17,-0.200,0.000,1602.8,0.000000,-17.77262
2024-08-10T04:46:49.000Z,,,107,12357.00,17,-0.200,0.000,1602.8,0.000000,-17.77262
2024-08-10T04:46:50.000Z,44.996115,5.725690,107,12357.00,17,-0.180,1.380,1603.0,1.248943,-14.20394
2024-08-10T04:46:51.000Z,44.996093,5.725686,107,12360.00,17,-0.180,1.380,1603.0,1.231227,-13.46828
2024-08-10T04:46:52.000Z,44.996064,5.725682,108,12363.00,17,-0.160,2.580,1602.8,2.214584,-6.836967
2024-08-10T04:46:53.000Z,44.996029,5.725680,108,12366.00,17,-0.160,2.580,1602.6,2.222837,-6.441940
2024-08-10T04:46:54.000Z,,,109,12370.00,17,-0.140,2.820,1602.4,2.466894,-5.510840
2024-08-10T04:46:55.000Z,44.995971,5.725683,109,12376.00,17,-0.140,2.820,1602.2,2.477258,-5.225324
2024-08-10T04:46:56.000Z,44.995946,5.725683,109,12376.00,17,-0.120,2.000,1602.0,1.721583,-6.964726
2024-08-10T04:46:57.000Z,44.995917,5.725682,109,12379.00,17,-0.120,2.000,1601.8,1.727757,-6.562148
2024-08-10T04:46:58.000Z,44.995891,5.725676,109,12382.00,17,-0.120,2.460,1601.8,2.168406,-5.007781
2024-08-10T04:46:59.000Z,44.995869,5.725670,110,12385.00,17,-0.100,2.460,1601.8,2.180340,-4.680809
2024-08-10T04:47:00.000Z,44.995843,5.725660,110,12388.00,17,-0.100,2.680,1601.8,2.396348,-4.011099
2024-08-10T04:47:01.000Z,44.995824,5.725656,110,12391.00,17,-0.080,2.680,1601.8,2.411292,-3.709241
2024-08-10T04:47:02.000Z,44.995805,5.725652,111,12393.00,17,-0.080,2.780,1601.4,2.525004,-3.284955
2024-08-10T04:47:03.000Z,,,112,12395.00,17,-0.080,2.780,1601.4,2.531057,-3.180452
2024-08-10T04:47:04.000Z,44.995776,5.725646,112,12395.00,17,-0.080,1.960,1601.2,1.738056,-4.369426
2024-08-10T04:47:05.000Z,,,114,12398.00,17,-0.080,1.960,1601.0,1.742948,-4.220979
2024-08-10T04:47:06.000Z,44.995757,5.725642,114,12398.00,17,-0.060,1.860,1600.8,1.651310,-4.292512
2024-08-10T04:47:07.000Z,,,116,12400.00,17,-0.060,1.860,1600.8,1.656286,-4.136198
2024-08-10T04:47:08.000Z,44.995757,5.725612,121,12400.00,17,-0.060,0.980,1600.8,0.8314689,-7.590199
2024-08-10T04:47:09.000Z,,,123,12403.00,17,-0.060,0.980,1600.8,0.8329633,-7.291774
2024-08-10T04:47:10.000Z,44.995766,5.725568,126,12406.00,17,-0.060,1.540,1600.8,1.371714,-4.404902
2024-08-10T04:47:11.000Z,,,127,12406.00,17,-0.060,1.540,1600.0,1.365086,-4.674160
2024-08-10T04:47:12.000Z,,,129,12406.00,17,-0.060,1.800,1598.8,1.608609,-4.229599
2024-08-10T04:47:13.000Z,44.995757,5.725567,131,12406.00,17,-0.080,1.800,1598.4,1.601684,-4.459735
2024-08-10T04:47:14.000Z,,,132,12409.00,17,-0.080,0.720,1598.2,0.6257643,-11.72640
2024-08-10T04:47:15.000Z,,,133,12409.00,17,-0.080,0.720,1598.4,0.6304172,-12.30116
2024-08-10T04:47:16.000Z,44.995766,5.725590,133,12409.00,17,-0.080,1.020,1598.6,0.8714747,-9.089702
2024-08-10T04:47:17.000Z,,,133,12411.00,17,-0.080,1.020,1598.6,0.8721389,-9.496229
2024-08-10T04:47:18.000Z,,,131,12411.00,17,-0.100,0.880,1599.0,0.7551159,-11.61013
2024-08-10T04:47:19.000Z,44.995763,5.725618,128,12411.00,17,-0.100,0.880,1599.0,0.7594727,-12.07999
2024-08-10T04:47:20.000Z,,,126,12413.00,17,-0.100,0.780,1599.2,0.6965339,-14.18023
2024-08-10T04:47:21.000Z,,,126,12413.00,17,-0.100,0.780,1599.4,0.7045115,-14.71218
2024-08-10T04:47:22.000Z,,,126,12413.00,17,-0.100,0.000,1599.4,0.000000,-14.71218
2024-08-10T04:47:23.000Z,,,126,12413.00,17,-0.120,0.000,1599.6,0.000000,-14.71218
2024-08-10T04:47:24.000Z,,,125,12413.00,17,-0.120,0.000,1599.8,0.000000,-14.71218
2024-08-10T04:47:25.000Z,,,126,12413.00,17,-0.120,0.000,1599.8,0.000000,-14.71218
2024-08-10T04:47:26.000Z,,,127,12413.00,17,-0.120,0.000,1599.8,0.000000,-14.71218
2024-08-10T04:47:27.000Z,,,127,12413.00,17,-0.120,0.000,1599.8,0.000000,-14.71218
2024-08-10T04:47:28.000Z,,,127,12413.00,17,-0.100,0.000,1599.8,0.000000,-14.71218
2024-08-10T04:47:29.000Z,,,127,12413.00,17,-0.100,0.000,1599.8,0.000000,-14.71218
2024-08-10T04:47:30.000Z,,,128,12413.00,17,-0.080,0.000,1599.8,0.000000,-14.71218
2024-08-10T04:47:31.000Z,,,128,12413.00,17,-0.080,0.000,1600.0,0.000000,-14.71218
2024-08-10T04:47:32.000Z,,,128,12413.00,17,-0.060,0.360,1600.4,0.4123282,-22.02180
2024-08-10T04:47:33.000Z,,,128,12413.00,17,-0.060,0.360,1600.4,0.3774066,-19.49986
2024-08-10T04:47:34.000Z,44.995750,5.725633,127,12413.00,17,-0.060,0.360,1600.2,0.3489265,-16.97540
2024-08-10T04:47:35.000Z,,,127,12416.00,17,-0.040,0.360,1600.0,0.3363093,-15.59537
2024-08-10T04:47:36.000Z,,,127,12416.00,17,-0.040,0.560,1600.0,0.4784822,-9.137543
2024-08-10T04:47:37.000Z,,,127,12416.00,17,-0.040,0.560,1600.2,0.4787686,-8.248602
2024-08-10T04:47:38.000Z,44.995731,5.725625,127,12416.00,17,-0.040,0.360,1600.2,0.3119144,-11.45112
2024-08-10T04:47:39.000Z,,,128,12418.00,17,-0.020,0.360,1600.2,0.3085066,-10.06833
2024-08-10T04:47:40.000Z,,,128,12418.00,17,-0.020,0.460,1600.2,0.3965133,-6.799535
2024-08-10T04:47:41.000Z,,,128,12418.00,17,-0.020,0.460,1600.4,0.4012602,-5.718427
2024-08-10T04:47:42.000Z,,,128,12418.00,17,-0.020,1.500,1600.4,1.425102,-1.431322
2024-08-10T04:47:43.000Z,44.995709,5.725602,128,12418.00,17,0.000,1.500,1600.2,1.451235,-0.8238722
2024-08-10T04:47:44.000Z,44.995690,5.725588,128,12421.00,17,0.000,1.500,1600.2,1.479447,-0.2164222
2024-08-10T04:47:45.000Z,44.995667,5.725575,128,12423.00,17,0.000,1.500,1600.0,1.509766,0.3916354
2024-08-10T04:47:46.000Z,44.995645,5.725565,128,12426.00,17,0.000,2.160,1600.0,2.211259,0.6891840
2024-08-10T04:47:47.000Z,44.995619,5.725560,129,12429.00,17,0.020,2.160,1599.8,2.244280,1.107793
2024-08-10T04:47:48.000Z,,,129,12431.00,17,0.020,1.740,1599.8,1.861077,1.895884
2024-08-10T04:47:49.000Z,44.995584,5.725547,130,12431.00,17,0.040,1.740,1599.8,1.898359,2.415537
2024-08-10T04:47:50.000Z,,,131,12436.00,17,0.040,1.800,1599.8,1.996499,2.837852
2024-08-10T04:47:51.000Z,44.995552,5.725530,131,12436.00,17,0.040,1.800,1600.2,1.965951,2.443561
2024-08-10T04:47:52.000Z,,,132,12439.00,17,0.020,1.900,1600.2,2.035701,1.941413
2024-08-10T04:47:53.000Z,44.995514,5.725508,133,12444.00,17,0.020,1.900,1600.0,2.007502,1.567874
2024-08-10T04:47:54.000Z,,,133,12444.00,17,0.020,2.000,1599.8,2.080041,1.134618
2024-08-10T04:47:55.000Z,44.995485,5.725490,134,12444.00,17,0.000,2.000,1599.8,2.053966,0.7797559
2024-08-10T04:47:56.000Z,44.995469,5.725477,135,12447.00,17,0.000,1.960,1599.8,1.978855,0.4357883
2024-08-10T04:47:57.000Z,44.995453,5.725453,136,12449.00,17,0.000,1.960,1599.8,1.954636,0.07146306
2024-08-10T04:47:58.000Z,44.995437,5.725428,136,12452.00,17,0.000,2.000,1599.8,1.981431,-0.2848307
2024-08-10T04:47:59.000Z,44.995430,5.725395,137,12455.00,17,0.000,2.000,1599.6,1.975163,-0.3831515
2024-08-10T04:48:00.000Z,44.995421,5.725362,138,12457.00,17,0.000,2.160,1599.6,2.128898,-0.4458988
2024-08-10T04:48:01.000Z,44.995414,5.725332,138,12460.00,17,0.000,2.160,1599.6,2.122741,-0.5370277
2024-08-10T04:48:02.000Z,,,139,12463.00,17,0.000,2.320,1599.4,2.266547,-0.5873672
2024-08-10T04:48:03.000Z,,,140,12463.00,17,0.000,2.320,1599.4,2.260494,-0.6725786
2024-08-10T04:48:04.000Z,44.995392,5.725273,140,12466.00,17,0.000,2.220,1599.4,2.154617,-0.7920792
2024-08-10T04:48:05.000Z,44.995386,5.725253,141,12466.00,17,0.000,2.220,1599.6,2.148717,-0.8811464
2024-08-10T04:48:06.000Z,44.995376,5.725230,141,12470.00,17,-0.020,2.260,1599.8,2.192791,-0.9488357
2024-08-10T04:48:07.000Z,,,142,12472.00,17,-0.020,2.260,1600.0,2.192881,-0.9474840
2024-08-10T04:48:08.000Z,44.995366,5.725194,142,12472.00,17,-0.020,2.160,1600.0,2.093148,-0.9899389
2024-08-10T04:48:09.000Z,,,143,12475.00,17,-0.020,2.160,1600.0,2.093238,-0.9885246
2024-08-10T04:48:10.000Z,,,143,12475.00,17,-0.020,1.900,1600.0,1.833871,-1.122192
2024-08-10T04:48:11.000Z,,,143,12475.00,17,-0.020,1.900,1600.2,1.833960,-1.120586
2024-08-10T04:48:12.000Z,,,143,12475.00,17,-0.020,0.000,1600.2,0.000000,-1.120586
2024-08-10T04:48:13.000Z,,,144,12475.00,17,-0.020,0.000,1600.0,0.000000,-1.120586
2024-08-10T04:48:14.000Z,,,144,12475.00,17,-0.020,0.000,1600.0,0.000000,-1.120586
2024-08-10T04:48:15.000Z,44.995354,5.725175,141,12475.00,17,0.000,0.000,1600.0,0.000000,-1.120586
2024-08-10T04:48:16.000Z,,,140,12477.00,17,0.000,0.300,1600.0,0.2673505,-4.378001
2024-08-10T04:48:17.000Z,,,139,12477.00,17,0.000,0.300,1600.4,0.2750629,-3.033744
2024-08-10T04:48:18.000Z,,,139,12477.00,17,0.000,0.000,1600.4,0.000000,-3.033744
2024-08-10T04:48:19.000Z,,,139,12477.00,17,0.000,0.000,1600.4,0.000000,-3.033744
2024-08-10T04:48:20.000Z,,,139,12477.00,17,0.000,0.000,1600.4,0.000000,-3.033744
2024-08-10T04:48:21.000Z,,,140,12477.00,17,0.000,0.000,1600.4,0.000000,-3.033744
2024-08-10T04:48:22.000Z,,,141,12477.00,17,0.000,0.000,1600.2,0.000000,-3.033744
2024-08-10T04:48:23.000Z,,,140,12477.00,17,0.000,0.000,1600.2,0.000000,-3.033744
2024-08-10T04:48:24.000Z,,,140,12477.00,17,0.000,0.000,1600.2,0.000000,-3.033744
2024-08-10T04:48:25.000Z,,,140,12477.00,17,0.000,0.000,1600.2,0.000000,-3.033744
2024-08-10T04:48:26.000Z,,,140,12477.00,17,0.000,0.000,1600.2,0.000000,-3.033744
2024-08-10T04:48:27.000Z,,,140,12477.00,17,0.000,0.000,1600.0,0.000000,-3.033744
2024-08-10T04:48:28.000Z,44.995373,5.725162,139,12479.00,17,0.000,1.020,1599.6,1.082379,1.684451
2024-08-10T04:48:29.000Z,44.995392,5.725154,139,12479.00,17,0.000,1.020,1599.6,1.086423,1.784431
2024-08-10T04:48:30.000Z,,,138,12481.00,17,0.000,1.440,1599.0,1.508520,1.334791
2024-08-10T04:48:31.000Z,44.995427,5.725137,136,12481.00,17,0.000,1.440,1598.8,1.485727,0.9111389
2024-08-10T04:48:32.000Z,44.995446,5.725127,135,12486.00,17,0.000,1.500,1598.4,1.513862,0.4707185
2024-08-10T04:48:33.000Z,44.995466,5.725120,134,12488.00,17,0.000,1.500,1597.6,1.492995,0.06046330
2024-08-10T04:48:34.000Z,,,133,12490.00,17,0.000,1.240,1597.2,1.213186,-0.4227385
2024-08-10T04:48:35.000Z,44.995498,5.725100,132,12493.00,17,0.000,1.240,1596.6,1.194500,-0.9192177
2024-08-10T04:48:36.000Z,44.995514,5.725095,130,12493.00,17,0.000,1.440,1595.8,1.386263,-1.209666
2024-08-10T04:48:37.000Z,,,128,12496.00,17,-0.020,1.440,1595.2,1.369327,-1.633317
2024-08-10T04:48:38.000Z,44.995546,5.725087,127,12496.00,17,-0.020,1.540,1594.6,1.452589,-1.924193
2024-08-10T04:48:39.000Z,44.995565,5.725078,127,12500.00,17,-0.040,1.540,1594.0,1.396761,-3.510040
2024-08-10T04:48:40.000Z,,,128,12502.00,17,-0.060,1.600,1593.4,1.403107,-4.938713
2024-08-10T04:48:41.000Z,44.995594,5.725057,128,12502.00,17,-0.100,1.600,1592.8,1.374739,-6.476229
2024-08-10T04:48:42.000Z,44.995610,5.725043,128,12506.00,17,-0.120,1.700,1592.0,1.449044,-7.539557
2024-08-10T04:48:43.000Z,44.995629,5.725030,128,12508.00,17,-0.140,1.700,1591.4,1.443794,-8.984649
2024-08-10T04:48:44.000Z,44.995648,5.725018,129,12511.00,17,-0.160,1.860,1590.8,1.581972,-9.530353
2024-08-10T04:48:45.000Z,,,129,12513.00,17,-0.200,1.860,1589.6,1.593766,-10.85178
2024-08-10T04:48:46.000Z,44.995674,5.724983,129,12513.00,17,-0.220,1.960,1589.0,1.691340,-11.54895
2024-08-10T04:48:47.000Z,44.995686,5.724962,128,12518.00,17,-0.240,1.960,1588.4,1.729044,-13.11594
2024-08-10T04:48:48.000Z,,,127,12520.00,17,-0.280,2.060,1587.6,1.846313,-13.96372
2024-08-10T04:48:49.000Z,44.995709,5.724925,126,12520.00,17,-0.300,2.060,1587.0,1.908445,-15.45427
2024-08-10T04:48:50.000Z,,,125,12524.00,17,-0.340,2.060,1586.2,1.985134,-16.94334
2024-08-10T04:48:51.000Z,44.995718,5.724894,124,12524.00,17,-0.360,2.060,1585.4,2.075838,-18.43240
2024-08-10T04:48:52.000Z,,,122,12527.00,17,-0.400,1.960,1584.8,2.148469,-20.94308
2024-08-10T04:48:53.000Z,44.995734,5.724855,121,12527.00,17,-0.420,1.960,1584.2,2.273685,-22.50851
2024-08-10T04:48:54.000Z,,,122,12531.00,17,-0.460,1.860,1583.8,2.402867,-25.37358
2024-08-10T04:48:55.000Z,44.995734,5.724804,123,12531.00,17,-0.480,1.860,1583.0,2.511116,-26.52723
2024-08-10T04:48:56.000Z,44.995731,5.724767,124,12535.00,17,-0.500,1.900,1582.2,2.621093,-26.95132
2024-08-10T04:48:57.000Z,44.995728,5.724737,123,12538.00,17,-0.520,1.900,1581.4,2.735737,-28.07574
2024-08-10T04:48:58.000Z,44.995718,5.724708,122,12541.00,17,-0.540,2.520,1581.0,2.885596,-22.01514
2024-08-10T04:48:59.000Z,,,121,12543.00,17,-0.560,2.520,1580.6,2.976912,-22.86123
2024-08-10T04:49:00.000Z,44.995702,5.724628,120,12550.00,17,-0.580,2.320,1580.0,3.057301,-25.86621
2024-08-10T04:49:01.000Z,44.995696,5.724606,118,12550.00,17,-0.600,2.320,1579.2,3.166811,-26.78736
2024-08-10T04:49:02.000Z,,,117,12552.00,17,-0.640,2.220,1578.6,3.291032,-28.96615
2024-08-10T04:49:03.000Z,,,118,12552.00,17,-0.640,2.220,1578.6,3.310982,-29.12683
2024-08-10T04:49:04.000Z,,,119,12552.00,17,-0.640,0.000,1578.0,0.000000,-29.12683
2024-08-10T04:49:05.000Z,,,121,12552.00,17,-0.640,0.000,1577.8,0.000000,-29.12683
2024-08-10T04:49:06.000Z,,,121,12552.00,17,-0.640,0.000,1577.6,0.000000,-29.12683
2024-08-10T04:49:07.000Z,,,120,12552.00,17,-0.640,0.000,1577.6,0.000000,-29.12683
2024-08-10T04:49:08.000Z,,,119,12552.00,17,-0.660,0.000,1577.6,0.000000,-29.12683
2024-08-10T04:49:09.000Z,,,119,12552.00,17,-0.660,0.000,1577.6,0.000000,-29.12683
2024-08-10T04:49:10.000Z,,,118,12552.00,17,-0.660,0.000,1577.4,0.000000,-29.12683
2024-08-10T04:49:11.000Z,,,118,12552.00,17,-0.640,0.000,1577.4,0.000000,-29.12683
2024-08-10T04:49:12.000Z,,,118,12552.00,17,-0.620,0.000,1577.4,0.000000,-29.12683
2024-08-10T04:49:13.000Z,,,119,12552.00,17,-0.580,0.000,1577.8,0.000000,-29.12683
2024-08-10T04:49:14.000Z,,,120,12552.00,17,-0.560,0.000,1577.8,0.000000,-29.12683
2024-08-10T04:49:15.000Z,,,121,12552.00,17,-0.540,0.000,1577.6,0.000000,-29.12683
2024-08-10T04:49:16.000Z,,,122,12552.00,17,-0.520,0.000,1577.6,0.000000,-29.12683
2024-08-10T04:49:17.000Z,,,122,12552.00,17,-0.500,0.000,1577.4,0.000000,-29.12683
2024-08-10T04:49:18.000Z,,,121,12552.00,17,-0.460,0.000,1577.4,0.000000,-29.12683
2024-08-10T04:49:19.000Z,,,121,12552.00,17,-0.440,0.000,1577.4,0.000000,-29.12683
2024-08-10T04:49:20.000Z,44.995696,5.724575,121,12555.00,17,-0.420,1.800,1577.6,2.181867,-23.55106
2024-08-10T04:49:21.000Z,44.995690,5.724546,119,12555.00,17,-0.380,1.800,1577.6,2.062538,-22.03373
2024-08-10T04:49:22.000Z,44.995683,5.724508,115,12557.00,17,-0.360,2.420,1577.4,2.236417,-15.32231
2024-08-10T04:49:23.000Z,44.995674,5.724472,115,12560.00,17,-0.340,2.420,1577.2,2.180506,-14.19017
2024-08-10T04:49:24.000Z,44.995670,5.724435,116,12563.00,17,-0.300,1.900,1577.0,1.820400,-16.56164
2024-08-10T04:49:25.000Z,44.995667,5.724400,115,12566.00,17,-0.280,1.900,1576.8,1.754862,-15.12417
2024-08-10T04:49:26.000Z,44.995658,5.724372,114,12569.00,17,-0.260,1.740,1576.4,1.600363,-14.94368
2024-08-10T04:49:27.000Z,,,115,12572.00,17,-0.220,1.740,1576.0,1.560552,-13.74840
2024-08-10T04:49:28.000Z,44.995645,5.724305,116,12577.00,17,-0.200,2.260,1575.4,1.933398,-9.665721
2024-08-10T04:49:29.000Z,,,116,12577.00,17,-0.180,2.260,1574.6,1.930727,-8.744547
2024-08-10T04:49:30.000Z,44.995626,5.724232,116,12584.00,17,-0.160,2.940,1574.4,2.545653,-6.035830
2024-08-10T04:49:31.000Z,44.995613,5.724196,116,12584.00,17,-0.140,2.940,1573.8,2.569990,-5.326010
2024-08-10T04:49:32.000Z,,,116,12587.00,17,-0.120,2.580,1573.4,2.256386,-5.262006
2024-08-10T04:49:33.000Z,44.995587,5.724144,117,12592.00,17,-0.100,2.580,1572.8,2.287108,-4.453565
2024-08-10T04:49:34.000Z,,,118,12592.00,17,-0.080,2.460,1571.8,2.217115,-3.806427
2024-08-10T04:49:35.000Z,,,117,12592.00,17,-0.100,2.460,1571.4,2.186594,-4.519444
2024-08-10T04:49:36.000Z,44.995571,5.724057,117,12599.00,17,-0.120,2.580,1571.2,2.265316,-5.009187
2024-08-10T04:49:37.000Z,44.995565,5.724023,116,12599.00,17,-0.140,2.580,1570.8,2.242580,-5.693053
2024-08-10T04:49:38.000Z,,,116,12602.00,17,-0.160,2.680,1570.6,2.317014,-6.136767
2024-08-10T04:49:39.000Z,44.995552,5.723968,116,12607.00,17,-0.180,2.680,1570.2,2.301605,-6.794362
2024-08-10T04:49:40.000Z,44.995549,5.723932,116,12607.00,17,-0.180,2.580,1569.6,2.201267,-7.742599
2024-08-10T04:49:41.000Z,44.995536,5.723890,117,12610.00,17,-0.200,2.580,1568.6,2.196356,-8.425098
2024-08-10T04:49:42.000Z,44.995530,5.723850,118,12613.00,17,-0.220,3.500,1568.4,3.010797,-6.707746
2024-08-10T04:49:43.000Z,,,119,12617.00,17,-0.240,3.500,1567.6,2.998284,-7.226310
2024-08-10T04:49:44.000Z,44.995520,5.723800,121,12619.00,17,-0.260,1.640,1566.8,1.567950,-16.48368
2024-08-10T04:49:45.000Z,,,122,12619.00,17,-0.280,1.640,1566.4,1.618191,-17.58831
2024-08-10T04:49:46.000Z,44.995520,5.723774,122,12622.00,17,-0.300,1.240,1565.6,1.570440,-24.92393
2024-08-10T04:49:47.000Z,44.995517,5.723758,122,12622.00,17,-0.320,1.240,1565.6,1.661158,-26.39530
2024-08-10T04:49:48.000Z,,,123,12625.00,17,-0.340,1.240,1565.2,1.757124,-27.86815
2024-08-10T04:49:49.000Z,44.995510,5.723707,123,12625.00,17,-0.360,1.240,1565.0,1.857741,-29.34246
2024-08-10T04:49:50.000Z,,,123,12629.00,17,-0.360,2.160,1565.0,2.128695,-17.54761
2024-08-10T04:49:51.000Z,44.995494,5.723643,122,12634.00,17,-0.380,2.160,1565.0,2.164704,-18.10089
2024-08-10T04:49:52.000Z,44.995491,5.723613,121,12634.00,17,-0.400,2.160,1564.6,2.202718,-18.65472
2024-08-10T04:49:53.000Z,,,121,12637.00,17,-0.400,2.160,1564.4,2.242706,-19.20910
2024-08-10T04:49:54.000Z,44.995485,5.723566,120,12639.00,17,-0.420,1.900,1564.4,2.211820,-22.46482
2024-08-10T04:49:55.000Z,44.995485,5.723553,120,12639.00,17,-0.420,1.900,1563.8,2.264061,-23.09444
2024-08-10T04:49:56.000Z,,,120,12641.00,17,-0.440,1.700,1563.6,2.306536,-26.67060
2024-08-10T04:49:57.000Z,44.995485,5.723502,121,12645.00,17,-0.460,1.700,1563.4,2.369685,-27.37846
2024-08-10T04:49:58.000Z,,,121,12645.00,17,-0.460,2.060,1563.0,2.448138,-23.15292
2024-08-10T04:49:59.000Z,,,122,12645.00,17,-0.460,2.060,1562.8,2.390721,-22.51346
2024-08-10T04:50:00.000Z,44.995488,5.723428,123,12649.00,17,-0.440,2.060,1562.4,2.335322,-21.87337
2024-08-10T04:50:01.000Z,44.995488,5.723405,124,12649.00,17,-0.420,2.060,1561.8,2.282015,-21.23264
2024-08-10T04:50:02.000Z,,,125,12653.00,17,-0.420,1.960,1561.0,2.203431,-21.64924
2024-08-10T04:50:03.000Z,44.995485,5.723372,126,12656.00,17,-0.400,1.960,1560.8,2.151000,-20.97632
2024-08-10T04:50:04.000Z,,,127,12656.00,17,-0.380,1.800,1560.6,2.059599,-21.99463
2024-08-10T04:50:05.000Z,,,127,12656.00,17,-0.380,1.800,1560.2,2.006084,-21.26563
2024-08-10T04:50:06.000Z,44.995485,5.723315,128,12659.00,17,-0.360,1.640,1560.0,1.914465,-22.54021
2024-08-10T04:50:07.000Z,44.995485,5.723298,129,12659.00,17,-0.360,1.640,1559.8,1.905875,-22.41821
2024-08-10T04:50:08.000Z,,,130,12662.00,17,-0.360,1.540,1559.6,1.880309,-23.74413
2024-08-10T04:50:09.000Z,44.995478,5.723268,130,12664.00,17,-0.360,1.540,1559.4,1.871160,-23.61446
2024-08-10T04:50:10.000Z,,,130,12664.00,17,-0.360,1.500,1559.0,1.855939,-24.27274
2024-08-10T04:50:11.000Z,,,129,12664.00,17,-0.340,1.500,1558.8,1.846541,-24.13858
2024-08-10T04:50:12.000Z,44.995478,5.723215,128,12667.00,17,-0.340,1.440,1558.6,1.832556,-24.83792
2024-08-10T04:50:13.000Z,44.995475,5.723195,128,12670.00,17,-0.340,1.440,1558.6,1.822890,-24.69883
2024-08-10T04:50:14.000Z,,,128,12670.00,17,-0.340,1.440,1558.4,1.813323,-24.56029
2024-08-10T04:50:15.000Z,44.995469,5.723144,129,12674.00,17,-0.340,1.440,1558.2,1.766343,-23.86662
2024-08-10T04:50:16.000Z,44.995466,5.723110,129,12674.00,17,-0.320,1.800,1558.0,1.828743,-18.53724
2024-08-10T04:50:17.000Z,,,129,12677.00,17,-0.320,1.800,1557.8,1.797349,-17.98230
2024-08-10T04:50:18.000Z,44.995453,5.723048,129,12682.00,17,-0.300,2.260,1557.6,2.032082,-13.87975
2024-08-10T04:50:19.000Z,44.995450,5.723024,129,12682.00,17,-0.300,2.260,1557.2,2.015211,-13.43688
2024-08-10T04:50:20.000Z,,,129,12684.00,17,-0.280,1.900,1557.2,1.768925,-15.45708
2024-08-10T04:50:21.000Z,44.995440,5.722962,128,12689.00,17,-0.280,1.900,1556.8,1.747007,-14.93082
2024-08-10T04:50:22.000Z,44.995440,5.722937,128,12689.00,17,-0.260,2.220,1556.4,1.937285,-12.38356
2024-08-10T04:50:23.000Z,,,128,12691.00,17,-0.260,2.220,1556.0,1.937349,-12.38589
2024-08-10T04:50:24.000Z,44.995430,5.722890,129,12693.00,17,-0.260,2.220,1555.6,1.937414,-12.38822
